alert_id,user,date,risk_level,ensemble_score,ae_score,if_score,both_flagged,reason_count,reason_summary,high_reasons,device_count,email_external,http_suspicious,sensitive_files
ALERT-BAL0044-20110513,bal0044,2011-05-13,LOW,0.3714,0.0424,0.7004,True,2,"Logged into 4 different machines in one day — possible lateral movement; Visited 4 suspicious URLs (job boards, cloud storage, competitor sites)",1,6,8,4,0
ALERT-IBB0359-20100401,ibb0359,2010-04-01,LOW,0.3714,0.0653,0.6775,True,2,"Visited 4 suspicious URLs (job boards, cloud storage, competitor sites); Login at hour 8:00 deviates 5.0 hours from personal baseline (3.0h avg)",0,18,10,4,0
ALERT-BAL0044-20100617,bal0044,2010-06-17,LOW,0.3714,0.0596,0.6832,True,2,Logged into 4 different machines in one day — possible lateral movement; Login at hour 0:00 deviates 4.0 hours from personal baseline (4.0h avg),1,6,7,0,0
ALERT-IBB0359-20100217,ibb0359,2010-02-17,LOW,0.3713,0.0714,0.6712,True,2,"Logged into 3 different machines in one day — possible lateral movement; Visited 14 suspicious URLs (job boards, cloud storage, competitor sites)",1,20,0,14,0
ALERT-BSS0369-20100511,bss0369,2010-05-11,LOW,0.3713,0.0581,0.6845,True,2,"Visited 14 suspicious URLs (job boards, cloud storage, competitor sites); Login at hour 8:00 deviates 3.5 hours from personal baseline (4.5h avg)",0,20,8,14,0
ALERT-TVS0050-20110504,tvs0050,2011-05-04,LOW,0.3713,0.1726,0.5699,True,1,"Visited 50 suspicious URLs (job boards, cloud storage, competitor sites)",0,0,5,50,0
ALERT-BAJ0654-20100105,baj0654,2010-01-05,LOW,0.3712,0.1146,0.6277,True,2,52% of session activity occurred outside business hours (baseline: 0%); Login at hour 9:00 deviates 9.0 hours from personal baseline (0.0h avg),0,4,1,0,0
ALERT-HRL0540-20100817,hrl0540,2010-08-17,LOW,0.3712,0.0865,0.656,True,0,,0,18,5,0,0
ALERT-HCS0003-20110413,hcs0003,2011-04-13,LOW,0.3711,0.0452,0.697,True,1,"Visited 10 suspicious URLs (job boards, cloud storage, competitor sites)",0,6,22,10,0
ALERT-IBB0359-20100122,ibb0359,2010-01-22,LOW,0.3709,0.1043,0.6374,True,2,"Visited 11 suspicious URLs (job boards, cloud storage, competitor sites); Login at hour 0:00 deviates 3.1 hours from personal baseline (3.1h avg)",0,18,10,11,0
ALERT-HDS0367-20100428,hds0367,2010-04-28,LOW,0.3708,0.0472,0.6945,True,3,"Logged into 3 different machines in one day — possible lateral movement; Visited 3 suspicious URLs (job boards, cloud storage, competitor sites); Login at hour 8:00 deviates 4.8 hours from personal baseline (3.2h avg)",1,8,10,3,0
ALERT-HDS0367-20100913,hds0367,2010-09-13,LOW,0.3707,0.0432,0.6982,True,2,"Logged into 3 different machines in one day — possible lateral movement; Visited 9 suspicious URLs (job boards, cloud storage, competitor sites)",1,10,7,9,0
ALERT-RUM0880-20110201,rum0880,2011-02-01,LOW,0.3707,0.0628,0.6786,True,2,"Visited 7 suspicious URLs (job boards, cloud storage, competitor sites); Login at hour 0:00 deviates 6.9 hours from personal baseline (6.9h avg)",0,8,9,7,0
ALERT-HDS0367-20100412,hds0367,2010-04-12,LOW,0.3707,0.0514,0.69,True,3,"Logged into 3 different machines in one day — possible lateral movement; Visited 5 suspicious URLs (job boards, cloud storage, competitor sites); Login at hour 0:00 deviates 3.6 hours from personal baseline (3.6h avg)",1,6,1,5,0
ALERT-DLM0051-20110311,dlm0051,2011-03-11,LOW,0.3706,0.0717,0.6695,True,1,"Visited 50 suspicious URLs (job boards, cloud storage, competitor sites)",0,16,5,50,0
ALERT-TSM0363-20100322,tsm0363,2010-03-22,LOW,0.3706,0.0734,0.6678,True,3,"Logged into 5 different machines in one day — possible lateral movement; Visited 19 suspicious URLs (job boards, cloud storage, competitor sites); Login at hour 0:00 deviates 3.3 hours from personal baseline (3.3h avg)",1,0,2,19,0
ALERT-DFH0188-20100720,dfh0188,2010-07-20,LOW,0.3704,0.0968,0.6441,True,1,45% of session activity occurred outside business hours (baseline: 16%),0,6,1,0,0
ALERT-CLB0774-20110125,clb0774,2011-01-25,LOW,0.3704,0.0886,0.6521,True,1,Login at hour 4:00 deviates 3.3 hours from personal baseline (7.3h avg),0,18,3,0,0
ALERT-DLM0051-20100816,dlm0051,2010-08-16,LOW,0.3703,0.0696,0.6709,True,1,"Visited 6 suspicious URLs (job boards, cloud storage, competitor sites)",0,18,13,6,0
ALERT-AJF0370-20101231,ajf0370,2010-12-31,LOW,0.3702,0.0497,0.6908,True,2,Logged into 3 different machines in one day — possible lateral movement; Login at hour 8:00 deviates 3.9 hours from personal baseline (4.1h avg),1,22,7,2,0
ALERT-TAP0551-20101022,tap0551,2010-10-22,LOW,0.3702,0.0899,0.6504,True,2,"Visited 8 suspicious URLs (job boards, cloud storage, competitor sites); Login at hour 2:00 deviates 5.5 hours from personal baseline (7.5h avg)",0,2,6,8,0
ALERT-RHO0732-20100406,rho0732,2010-04-06,LOW,0.3702,0.0549,0.6856,True,1,Login at hour 1:00 deviates 5.5 hours from personal baseline (6.5h avg),0,6,1,0,0
ALERT-KCO0122-20100930,kco0122,2010-09-30,LOW,0.3701,0.0483,0.6919,True,1,Login at hour 3:00 deviates 4.1 hours from personal baseline (7.1h avg),0,4,2,2,0
ALERT-HRL0540-20101227,hrl0540,2010-12-27,LOW,0.3701,0.13,0.6102,True,0,,0,18,2,0,0
ALERT-JNJ0556-20100809,jnj0556,2010-08-09,LOW,0.3701,0.2486,0.4917,True,2,"Accessed 1 sensitive file(s) in HR, finance, or executive directories; Login at hour 18:00 deviates 9.3 hours from personal baseline (8.7h avg)",1,16,6,2,1
ALERT-CCA0046-20100409,cca0046,2010-04-09,LOW,0.37,0.0555,0.6846,True,1,Logged into 5 different machines in one day — possible lateral movement,1,7,2,1,0
ALERT-JDB0169-20100816,jdb0169,2010-08-16,LOW,0.3697,0.0762,0.6632,True,0,,0,14,11,0,0
ALERT-WDD0366-20110222,wdd0366,2011-02-22,LOW,0.3697,0.0719,0.6676,True,1,"Visited 10 suspicious URLs (job boards, cloud storage, competitor sites)",0,4,8,10,0
ALERT-KWC0004-20100929,kwc0004,2010-09-29,LOW,0.3697,0.1174,0.622,True,1,"Visited 44 suspicious URLs (job boards, cloud storage, competitor sites)",0,0,10,44,0
ALERT-LBH0942-20101030,lbh0942,2010-10-30,LOW,0.3696,0.1084,0.6308,True,1,"Visited 33 suspicious URLs (job boards, cloud storage, competitor sites)",0,16,4,33,0
ALERT-BAL0044-20110307,bal0044,2011-03-07,LOW,0.3696,0.0576,0.6815,True,2,"Logged into 4 different machines in one day — possible lateral movement; Visited 6 suspicious URLs (job boards, cloud storage, competitor sites)",1,6,11,6,0
ALERT-HDS0367-20101124,hds0367,2010-11-24,LOW,0.3694,0.0522,0.6866,True,2,"Logged into 3 different machines in one day — possible lateral movement; Visited 20 suspicious URLs (job boards, cloud storage, competitor sites)",1,5,6,20,0
ALERT-CAH0936-20100820,cah0936,2010-08-20,LOW,0.3693,0.0494,0.6891,True,2,"Visited 5 suspicious URLs (job boards, cloud storage, competitor sites); 43% of session activity occurred outside business hours (baseline: 18%)",0,2,1,5,0
ALERT-MPM0220-20100208,mpm0220,2010-02-08,LOW,0.3693,0.0464,0.6923,True,0,,0,20,8,0,0
ALERT-HPH0075-20100302,hph0075,2010-03-02,LOW,0.3692,0.0941,0.6443,True,1,"Visited 54 suspicious URLs (job boards, cloud storage, competitor sites)",0,18,3,54,0
ALERT-HRL0540-20100604,hrl0540,2010-06-04,LOW,0.3691,0.0878,0.6505,True,0,,0,18,7,0,0
ALERT-HWY0038-20100427,hwy0038,2010-04-27,LOW,0.369,0.0836,0.6545,True,2,Logged into 6 different machines in one day — possible lateral movement; Login at hour 7:00 deviates 3.9 hours from personal baseline (3.1h avg),1,0,8,0,0
ALERT-BMG0917-20110425,bmg0917,2011-04-25,LOW,0.3689,0.076,0.6618,True,0,,0,20,2,1,0
ALERT-HDS0367-20110112,hds0367,2011-01-12,LOW,0.3689,0.1146,0.6233,True,2,"Visited 11 suspicious URLs (job boards, cloud storage, competitor sites); Login at hour 0:00 deviates 4.1 hours from personal baseline (4.1h avg)",0,4,8,11,0
ALERT-HCS0003-20100609,hcs0003,2010-06-09,LOW,0.3689,0.0531,0.6847,True,1,"Accessed 1 sensitive file(s) in HR, finance, or executive directories",1,6,17,0,1
ALERT-DLM0051-20101028,dlm0051,2010-10-28,LOW,0.3688,0.082,0.6556,True,1,"Visited 18 suspicious URLs (job boards, cloud storage, competitor sites)",0,18,16,18,0
ALERT-HRL0540-20110516,hrl0540,2011-05-16,LOW,0.3687,0.1045,0.633,True,0,,0,16,1,0,0
ALERT-HRL0540-20110221,hrl0540,2011-02-21,LOW,0.3687,0.0909,0.6466,True,0,,0,18,6,0,0
ALERT-MOS0047-20100621,mos0047,2010-06-21,LOW,0.3686,0.0495,0.6877,True,2,Logged into 5 different machines in one day — possible lateral movement; Login at hour 7:00 deviates 3.4 hours from personal baseline (3.6h avg),1,8,3,0,0
ALERT-HRL0540-20101124,hrl0540,2010-11-24,LOW,0.3686,0.1276,0.6095,True,1,41% of session activity occurred outside business hours (baseline: 30%),0,15,5,0,0
ALERT-AJH0175-20110125,ajh0175,2011-01-25,LOW,0.3685,0.1603,0.5767,True,1,"Visited 7 suspicious URLs (job boards, cloud storage, competitor sites)",0,2,12,7,0
ALERT-HWY0038-20100104,hwy0038,2010-01-04,LOW,0.3683,0.0532,0.6835,True,2,Logged into 6 different machines in one day — possible lateral movement; Login at hour 6:00 deviates 6.0 hours from personal baseline (0.0h avg),1,0,9,0,0
ALERT-EIS0041-20100929,eis0041,2010-09-29,LOW,0.3681,0.0471,0.6891,True,1,Logged into 3 different machines in one day — possible lateral movement,1,6,7,2,0
ALERT-CLB0774-20101220,clb0774,2010-12-20,LOW,0.368,0.0447,0.6913,True,1,"Accessed 1 sensitive file(s) in HR, finance, or executive directories",1,18,1,0,1
ALERT-LBF0214-20100524,lbf0214,2010-05-24,LOW,0.368,0.0566,0.6793,True,0,,0,2,10,0,0
ALERT-DLM0051-20101210,dlm0051,2010-12-10,LOW,0.368,0.0444,0.6916,True,1,"Visited 5 suspicious URLs (job boards, cloud storage, competitor sites)",0,18,12,5,0
ALERT-BAL0044-20100819,bal0044,2010-08-19,LOW,0.368,0.0457,0.6904,True,1,Logged into 4 different machines in one day — possible lateral movement,1,8,5,0,0
ALERT-HRL0540-20110315,hrl0540,2011-03-15,LOW,0.3678,0.067,0.6686,True,0,,0,20,6,0,0
ALERT-BRM0995-20101210,brm0995,2010-12-10,LOW,0.3677,0.0951,0.6404,True,1,50% of session activity occurred outside business hours (baseline: 32%),0,16,4,0,0
ALERT-CBB0365-20110202,cbb0365,2011-02-02,LOW,0.3677,0.0535,0.6819,True,3,"Logged into 6 different machines in one day — possible lateral movement; Visited 4 suspicious URLs (job boards, cloud storage, competitor sites); Login at hour 0:00 deviates 3.2 hours from personal baseline (3.2h avg)",1,0,8,4,0
ALERT-HDS0367-20110201,hds0367,2011-02-01,LOW,0.3677,0.0795,0.656,True,3,"Logged into 4 different machines in one day — possible lateral movement; Visited 11 suspicious URLs (job boards, cloud storage, competitor sites); Login at hour 8:00 deviates 4.0 hours from personal baseline (4.0h avg)",1,6,1,11,0
ALERT-KCO0122-20100720,kco0122,2010-07-20,LOW,0.3676,0.0459,0.6894,True,2,"Visited 8 suspicious URLs (job boards, cloud storage, competitor sites); 42% of session activity occurred outside business hours (baseline: 31%)",0,2,3,8,0
ALERT-GTD0219-20100618,gtd0219,2010-06-18,LOW,0.3675,0.0839,0.6511,True,1,Logged into 4 different machines in one day — possible lateral movement,1,6,11,0,0
ALERT-IBB0359-20100308,ibb0359,2010-03-08,LOW,0.3674,0.0547,0.6801,True,2,Logged into 4 different machines in one day — possible lateral movement; Login at hour 8:00 deviates 4.5 hours from personal baseline (3.5h avg),1,22,9,0,0
ALERT-HRL0540-20101201,hrl0540,2010-12-01,LOW,0.3674,0.0624,0.6724,True,1,41% of session activity occurred outside business hours (baseline: 31%),0,16,8,0,0
ALERT-SBN0866-20100804,sbn0866,2010-08-04,LOW,0.3673,0.061,0.6736,True,0,,0,6,4,0,0
ALERT-DLM0051-20101218,dlm0051,2010-12-18,LOW,0.3672,0.0472,0.6872,True,1,"Visited 4 suspicious URLs (job boards, cloud storage, competitor sites)",0,16,11,4,0
ALERT-BSS0369-20100425,bss0369,2010-04-25,LOW,0.3672,0.074,0.6604,True,2,Logged into 5 different machines in one day — possible lateral movement; Login at hour 8:00 deviates 3.9 hours from personal baseline (4.1h avg),1,26,1,0,0
ALERT-XWD0923-20100108,xwd0923,2010-01-08,LOW,0.3671,0.1492,0.585,True,0,,0,2,3,1,0
ALERT-MOS0047-20100513,mos0047,2010-05-13,LOW,0.3671,0.0704,0.6637,True,1,Logged into 3 different machines in one day — possible lateral movement,1,10,1,1,0
ALERT-TVS0050-20110117,tvs0050,2011-01-17,LOW,0.3671,0.0517,0.6824,True,2,"Visited 46 suspicious URLs (job boards, cloud storage, competitor sites); 51% of session activity occurred outside business hours (baseline: 18%)",0,0,9,46,0
ALERT-KCO0122-20100624,kco0122,2010-06-24,LOW,0.3667,0.1295,0.6038,True,1,Login at hour 0:00 deviates 6.9 hours from personal baseline (6.9h avg),0,6,2,0,0
ALERT-LBH0942-20100107,lbh0942,2010-01-07,LOW,0.3666,0.0875,0.6457,True,1,"Visited 15 suspicious URLs (job boards, cloud storage, competitor sites)",0,18,1,15,0
ALERT-BRM0995-20110131,brm0995,2011-01-31,LOW,0.3666,0.0733,0.6599,True,0,,0,18,3,0,0
ALERT-HRL0540-20110310,hrl0540,2011-03-10,LOW,0.3666,0.1012,0.632,True,0,,0,18,0,0,0
ALERT-HFB0347-20100920,hfb0347,2010-09-20,LOW,0.3664,0.1267,0.6061,True,1,58% of session activity occurred outside business hours (baseline: 20%),0,2,2,0,0
ALERT-HTH0007-20110303,hth0007,2011-03-03,LOW,0.3664,0.0645,0.6683,True,1,40% of session activity occurred outside business hours (baseline: 22%),0,0,19,0,0
ALERT-HDS0367-20100901,hds0367,2010-09-01,LOW,0.3661,0.0482,0.684,True,2,"Logged into 3 different machines in one day — possible lateral movement; Visited 7 suspicious URLs (job boards, cloud storage, competitor sites)",1,6,6,7,0
ALERT-MOS0047-20100528,mos0047,2010-05-28,LOW,0.3661,0.0536,0.6786,True,2,Logged into 3 different machines in one day — possible lateral movement; Login at hour 0:00 deviates 3.4 hours from personal baseline (3.4h avg),1,8,3,0,0
ALERT-DLM0051-20101002,dlm0051,2010-10-02,LOW,0.366,0.0521,0.6798,True,1,"Visited 26 suspicious URLs (job boards, cloud storage, competitor sites)",0,18,4,26,0
ALERT-LBH0942-20100227,lbh0942,2010-02-27,LOW,0.366,0.1145,0.6174,True,1,"Visited 19 suspicious URLs (job boards, cloud storage, competitor sites)",0,18,1,19,0
ALERT-KWC0004-20110516,kwc0004,2011-05-16,LOW,0.366,0.1821,0.5499,True,1,"Visited 38 suspicious URLs (job boards, cloud storage, competitor sites)",0,0,8,38,0
ALERT-BTW0005-20100628,btw0005,2010-06-28,LOW,0.3659,0.0466,0.6853,True,1,"Visited 23 suspicious URLs (job boards, cloud storage, competitor sites)",0,0,21,23,0
ALERT-LBC0356-20110128,lbc0356,2011-01-28,LOW,0.3659,0.0503,0.6815,True,2,Logged into 6 different machines in one day — possible lateral movement; Login at hour 0:00 deviates 3.8 hours from personal baseline (3.8h avg),1,0,8,0,0
ALERT-COF0120-20101116,cof0120,2010-11-16,LOW,0.3659,0.102,0.6298,True,1,Login at hour 0:00 deviates 8.3 hours from personal baseline (8.3h avg),0,0,8,0,0
ALERT-QRM0739-20100930,qrm0739,2010-09-30,LOW,0.3658,0.0974,0.6343,True,1,"Visited 16 suspicious URLs (job boards, cloud storage, competitor sites)",0,18,13,16,0
ALERT-BAJ0654-20100420,baj0654,2010-04-20,LOW,0.3658,0.1011,0.6305,True,2,USB/device activity (4 events) is 12.0x above this user's normal (0.3 avg); 44% of session activity occurred outside business hours (baseline: 30%),1,4,1,1,0
ALERT-HDS0367-20100609,hds0367,2010-06-09,LOW,0.3657,0.0742,0.6571,True,3,"Logged into 3 different machines in one day — possible lateral movement; Visited 11 suspicious URLs (job boards, cloud storage, competitor sites); Login at hour 1:00 deviates 4.1 hours from personal baseline (5.1h avg)",1,6,7,11,0
ALERT-CCA0046-20100624,cca0046,2010-06-24,LOW,0.3657,0.0668,0.6646,True,2,"Accessed 1 sensitive file(s) in HR, finance, or executive directories; Login at hour 7:00 deviates 3.7 hours from personal baseline (3.3h avg)",1,4,3,1,1
ALERT-HRL0540-20100212,hrl0540,2010-02-12,LOW,0.3656,0.1049,0.6264,True,0,,0,16,3,0,0
ALERT-BRM0995-20101005,brm0995,2010-10-05,LOW,0.3652,0.1018,0.6287,True,0,,0,18,1,0,0
ALERT-HDS0367-20100505,hds0367,2010-05-05,LOW,0.3652,0.0522,0.6782,True,3,"Logged into 6 different machines in one day — possible lateral movement; Visited 3 suspicious URLs (job boards, cloud storage, competitor sites); Login at hour 8:00 deviates 4.5 hours from personal baseline (3.5h avg)",1,7,6,3,0
ALERT-AJH0175-20101019,ajh0175,2010-10-19,LOW,0.3651,0.1779,0.5522,True,2,"Accessed 1 sensitive file(s) in HR, finance, or executive directories; Visited 5 suspicious URLs (job boards, cloud storage, competitor sites)",1,2,4,5,1
ALERT-DIW0118-20101118,diw0118,2010-11-18,LOW,0.3651,0.23,0.5002,True,1,"Visited 20 suspicious URLs (job boards, cloud storage, competitor sites)",0,6,6,20,0
ALERT-GTD0219-20100119,gtd0219,2010-01-19,LOW,0.3651,0.0541,0.676,True,2,Logged into 3 different machines in one day — possible lateral movement; Login at hour 0:00 deviates 3.5 hours from personal baseline (3.5h avg),1,6,9,0,0
ALERT-HTH0007-20110420,hth0007,2011-04-20,LOW,0.3651,0.054,0.6761,True,1,"Visited 24 suspicious URLs (job boards, cloud storage, competitor sites)",0,0,5,24,0
ALERT-RSC0089-20101220,rsc0089,2010-12-20,LOW,0.3651,0.0684,0.6617,True,1,"Visited 4 suspicious URLs (job boards, cloud storage, competitor sites)",0,20,1,4,0
ALERT-TVS0050-20100923,tvs0050,2010-09-23,LOW,0.365,0.0466,0.6833,True,1,"Visited 42 suspicious URLs (job boards, cloud storage, competitor sites)",0,0,16,42,0
ALERT-HCM0267-20100218,hcm0267,2010-02-18,LOW,0.365,0.1411,0.589,True,2,"Accessed 1 sensitive file(s) in HR, finance, or executive directories; Visited 13 suspicious URLs (job boards, cloud storage, competitor sites)",1,18,6,13,1
ALERT-SBN0866-20110225,sbn0866,2011-02-25,LOW,0.365,0.0738,0.6561,True,1,"Visited 4 suspicious URLs (job boards, cloud storage, competitor sites)",0,4,14,4,0
ALERT-HSB0196-20100821,hsb0196,2010-08-21,LOW,0.3649,0.0872,0.6426,True,2,"Accessed 1 sensitive file(s) in HR, finance, or executive directories; Login at hour 0:00 deviates 7.7 hours from personal baseline (7.7h avg)",1,15,8,0,1
ALERT-HFB0347-20100901,hfb0347,2010-09-01,LOW,0.3649,0.1383,0.5914,True,2,"Visited 3 suspicious URLs (job boards, cloud storage, competitor sites); 46% of session activity occurred outside business hours (baseline: 17%)",0,2,2,3,0
ALERT-IBB0359-20110512,ibb0359,2011-05-12,LOW,0.3648,0.0852,0.6445,True,2,"Visited 22 suspicious URLs (job boards, cloud storage, competitor sites); Login at hour 0:00 deviates 4.1 hours from personal baseline (4.1h avg)",0,16,2,22,0
ALERT-DLM0051-20100215,dlm0051,2010-02-15,LOW,0.3646,0.0546,0.6746,True,0,,0,18,11,0,0
ALERT-CLB0774-20110124,clb0774,2011-01-24,LOW,0.3645,0.077,0.652,True,0,,0,18,0,0,0
ALERT-BAL0044-20100630,bal0044,2010-06-30,LOW,0.3645,0.0473,0.6818,True,1,Logged into 3 different machines in one day — possible lateral movement,1,4,1,0,0
ALERT-KCO0122-20101208,kco0122,2010-12-08,LOW,0.3645,0.0513,0.6777,True,2,"Accessed 1 sensitive file(s) in HR, finance, or executive directories; Visited 9 suspicious URLs (job boards, cloud storage, competitor sites)",1,4,3,9,1
ALERT-DLM0051-20100712,dlm0051,2010-07-12,LOW,0.3645,0.0477,0.6814,True,0,,0,18,11,2,0
ALERT-BRM0995-20110510,brm0995,2011-05-10,LOW,0.3645,0.0857,0.6432,True,0,,0,18,7,0,0
ALERT-SGG0787-20101122,sgg0787,2010-11-22,LOW,0.3645,0.07,0.6591,True,2,"Visited 27 suspicious URLs (job boards, cloud storage, competitor sites); 78% of session activity occurred outside business hours (baseline: 24%)",0,0,10,27,0
ALERT-DFH0188-20100901,dfh0188,2010-09-01,LOW,0.3643,0.0985,0.6302,True,1,47% of session activity occurred outside business hours (baseline: 15%),0,4,2,2,0
ALERT-JAV0361-20100326,jav0361,2010-03-26,LOW,0.3642,0.0734,0.6551,True,3,"Logged into 5 different machines in one day — possible lateral movement; Visited 14 suspicious URLs (job boards, cloud storage, competitor sites); Login at hour 0:00 deviates 3.7 hours from personal baseline (3.7h avg)",1,0,7,14,0
ALERT-AIB0948-20100621,aib0948,2010-06-21,LOW,0.3642,0.049,0.6794,True,1,Logged into 3 different machines in one day — possible lateral movement,1,17,1,0,0
ALERT-HDS0367-20110218,hds0367,2011-02-18,LOW,0.3641,0.053,0.6752,True,1,Logged into 5 different machines in one day — possible lateral movement,1,12,7,1,0
ALERT-DFH0188-20110427,dfh0188,2011-04-27,LOW,0.3638,0.1118,0.6158,True,2,"Visited 3 suspicious URLs (job boards, cloud storage, competitor sites); 51% of session activity occurred outside business hours (baseline: 14%)",0,2,2,3,0
